last_price,total_area,bedrooms,ceiling_height,floors_total,living_area,floor,bike_parking,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest
75000,61.6,3,2.58,5,44,4,0,0,0,6.8,0,22185,14915
70980,45,2,2.55,5,28.3,1,0,0,0,6,0,42707,8732
219000,76.4,3,3,4,48,4,0,0,0,12,0,24887,5455
1180000,127.5,4,3,12,85,8,0,0,0,13,4,28098,6800
70000,37.5,1,2.65,16,18,14,0,0,0,11,0,31148,12807
94000,45,2,2.5,9,27.4,4,0,0,0,8.6,0,42566,15070
95000,44.4,1,2.6,10,22,3,0,0,0,15.1,0,38183,10655
95980,40,1,2.9,17,19.6,2,0,0,0,9.9,2,7900,13142
66000,45.4,2,2.5,5,29.9,5,0,0,0,6.6,0,23213,15827
150000,71.6,2,2.8,22,34.1,18,0,0,0,13.8,5,35257,14772
87700,48.2,2,2.5,9,30.8,7,0,0,0,8.2,1,17665,16668
79800,40.6,1,2.66,12,20.2,4,0,0,0,10.3,2,30101,10923
77000,43,2,2.5,5,27,2,0,0,0,5,0,22254,14983
112000,58.6,3,3.15,5,34.6,2,0,0,0,5.5,0,19497,4252
113400,54.1,3,2.5,15,33.5,5,0,0,0,8.2,0,48908,16746
660000,186,3,3,5,130,3,0,0,0,16,1,24785,3359
230000,93.4,3,2.75,12,50,3,0,0,0,18.8,0,52108,16333
112000,52,2,3.3,6,32,4,0,0,0,8.3,0,27662,9551
131600,67.4,3,2.65,12,42.2,7,0,0,0,10.7,1,33953,14255
504000,162,6,3.4,5,101,1,0,0,0,21,0,24526,3320
256000,97.7,3,2.8,16,56.4,9,0,0,0,15.9,2,36480,12062
152000,81,3,2.6,10,49,5,0,0,0,11,0,33205,12109
191800,97,3,2.6,10,52,5,0,0,0,14,0,49136,16806
138000,67.4,2,2.5,9,46.4,3,0,0,0,21,0,47930,16240
74000,58,3,2.5,5,39,5,0,0,0,5.6,1,29408,12971
580000,292.2,9,3.35,5,225.9,4,0,0,0,32.9,1,24892,5162
140000,84,4,2.75,5,55,5,0,0,0,11.3,0,26130,4833
173000,57.8,2,2.75,5,34.1,5,0,0,0,8,0,26895,5598
73000,35.7,1,2.6,9,18.1,8,0,0,0,7.1,1,28713,11034
92000,51,2,2.65,16,29,7,0,0,0,10.2,1,13770,11764
148000,46.4,1,2.7,7,22.1,7,0,0,0,12.3,0,16008,9027
170000,81.6,4,3.25,6,58.2,4,0,0,0,7.4,1,14276,8307
660000,194.1,11,3.43,5,129,2,0,0,0,11.9,0,21469,1015
167600,53.3,2,2.7,25,27.2,18,0,0,0,9.3,0,14184,11966
104000,46.3,2,3,5,27.8,5,0,0,0,8,0,13334,9319
288000,105.3,3,3.06,6,57.2,3,0,0,0,19.2,0,27154,5856
128000,65,2,2.57,10,34.6,4,0,0,0,10.8,0,36395,10753
68000,31,1,2.5,5,17,2,0,0,0,6,0,12074,9949
348000,116,3,2.73,20,66.24,18,0,0,0,13.74,0,39357,10581
64000,41.7,1,2.56,12,19.9,12,0,0,0,10.2,2,32785,13784
87000,56.4,2,2.55,16,31.1,12,0,0,0,9.9,0,18953,22377
70000,31,1,2.5,5,17,3,0,0,0,6,1,39996,11699
69000,34.4,1,2.54,9,19,5,0,0,0,7,2,31775,13035
110000,50.5,2,2.55,9,33,3,0,0,0,9.5,0,36070,9815
114000,49.5,2,3.25,6,29.1,1,0,0,0,9.2,0,19842,1930
234000,92,3,2.75,19,56.9,3,0,0,0,17,2,19174,7397
117000,75,4,2.57,9,49,7,0,0,0,7,1,36913,13827
163800,53,2,3.4,6,30,4,0,0,0,10,0,26161,4736
259600,105.7,3,2.7,11,52,1,0,0,0,16,0,10682,13193
67960,37.7,1,2.7,17,16.3,16,0,0,0,9,2,16087,14883
119400,69,2,2.8,27,37,3,0,0,0,13.5,2,22308,24049
197400,78.8,3,2.65,12,46.2,10,0,0,0,14.9,0,31004,8159
84000,39,1,2.5,9,18,3,0,0,0,9,0,13840,14115
84000,47,2,2.5,5,28,3,0,0,0,6,0,29953,8801
122000,57,2,2.6,13,30,3,0,0,0,13.5,1,32263,12010
69000,42,3,2.5,5,29,5,0,0,0,5,0,9991,12314
80000,57,2,2.65,16,30.7,3,0,0,0,14,0,14573,13369
70000,34.1,1,2.55,15,17.7,13,0,0,0,6.5,0,48722,16183
87000,45,2,2.8,5,25.5,5,0,0,0,7.5,0,22774,2803
72000,37.3,1,2.5,14,21.4,12,0,0,0,8,2,46598,15953
160000,94,3,3.2,5,59.12,4,0,0,0,15.2,0,24886,7230
93000,44.6,1,2.75,21,18.6,20,0,0,0,13.1,0,15943,14739
310000,126.5,3,2.6,10,75.2,3,0,0,0,13,1,38947,10650
108000,63,2,3,5,35,2,0,0,0,15,0,24043,4176
114000,68,2,2.7,20,36,1,0,0,0,14,0,34506,14375
113800,60,3,2.5,12,43,2,0,0,0,6,0,51464,14756
119600,52,2,2.5,12,33,7,0,0,0,7.5,1,20713,6031
72000,36,1,2.7,16,16,1,0,0,0,8,0,21176,15470
85980,34,1,2.7,20,16,9,0,0,0,9,0,10788,13087
100000,42,1,2.5,10,18.7,10,0,0,0,10.84,2,45207,17931
56000,31.4,1,2.55,9,15.5,8,0,0,0,8.2,0,41052,11184
97200,38.9,1,2.7,25,16,6,0,0,0,10.1,1,43300,12058
339800,107.6,3,3,24,46.3,17,0,0,0,29.5,0,34967,14640
112000,54,2,2.7,16,31,10,0,0,0,10,2,13881,12677
178000,100.4,3,3.38,6,57.5,2,0,0,0,16.6,0,24087,5228
113800,64.6,3,2.5,12,39.6,3,0,0,0,9.2,0,49065,16735
67000,30,1,2.5,9,15,8,0,0,0,7,0,45643,13756
132000,67,2,2.7,22,37,20,0,0,0,14.4,1,15402,14199
84000,56.8,2,3.5,3,27.9,1,0,0,0,10.8,0,25918,29343
94000,35,1,2.5,23,22,12,0,0,0,13,0,7651,14065
918000,223,5,3.1,10,175,10,0,0,0,18,0,26084,5807
92000,46,2,2.5,9,30,3,0,0,0,7,2,13288,14037
86200,33.2,1,2.5,9,18.1,1,0,0,0,6.3,0,51425,14437
73000,31.2,1,2.5,9,15.5,2,0,0,0,8.2,0,44422,14001
1760000,400,9,2.5,2,250,1,0,0,0,50,0,24395,2725
106000,60.1,3,2.5,9,43,7,0,0,0,6.3,0,51708,16890
62000,34,1,2.7,9,18,5,0,0,0,9,1,20745,17027
100000,57.6,3,2.6,9,35,5,0,0,0,6,0,31167,12455
106000,41.7,1,2.65,10,19.3,8,0,0,0,9.7,1,35668,10255
74000,30,1,2.5,12,15,9,0,0,0,6,1,36294,10652
86000,46,2,2.5,9,29,8,0,0,0,6.3,0,33306,11616
68000,32.5,1,2.65,12,14.2,6,0,0,0,7.4,0,31552,12062
124000,74,2,3.5,4,40,1,0,0,0,9,0,24261,4670
92000,46.2,2,2.6,10,28.7,10,0,0,0,7.2,2,33642,13943
75600,43.1,2,2.5,5,27.9,4,0,0,0,5.2,0,38845,8105
92000,63,3,2.5,9,46,8,0,0,0,6.2,0,47433,16723
62000,36,1,2.6,10,18,9,0,0,0,8,0,14828,12331
114100,42,1,2.64,17,17,14,0,0,0,12,0,14932,11348
230000,90,3,2.9,5,50.7,1,0,0,0,14.5,0,22491,3756
70000,30.7,1,2.57,9,17.8,8,0,0,0,6.3,0,36627,11088
76000,43.8,2,2.5,5,28.4,3,0,0,0,6,1,10840,12283
139800,56.1,2,2.7,12,31.3,4,0,0,0,9,0,26078,10251
102000,65,3,2.55,15,43,1,0,0,0,10,1,16124,14619
126000,74,4,2.6,9,54.6,7,0,0,0,7,2,17839,13554
79800,44,2,2.54,5,25.5,1,0,0,0,5.2,0,51155,12608
85980,52,2,2.65,12,31,1,0,0,0,7.5,0,15341,14137
89000,45.1,2,2.5,9,28.2,5,0,0,0,7,0,33306,11616
124000,72.7,4,2.5,9,48.3,1,0,0,0,5.5,0,51406,15418
98000,52,2,2.66,16,32.4,7,0,0,0,7.2,1,33914,13060
69980,38,2,2.55,5,23,1,0,0,0,7.5,0,17921,13746
123000,60,2,2.65,16,32,16,0,0,0,9,0,37131,11228
76000,44.1,1,2.5,13,18.6,3,0,0,0,7,0,47754,15735
82000,49.9,2,2.5,9,30.9,8,0,0,0,6,1,26757,13223
1190697.84,172.4,4,3,8,91.24,5,0,0,0,15.72,0,26612,6951
95600,47.1,1,2.7,23,17.1,6,0,0,0,12,0,32279,12790
88000,50,2,2.5,5,28,2,0,0,0,6,0,9855,10379
99800,52.9,1,2.8,12,16.3,12,0,0,0,13.4,2,34530,14398
104000,45,1,2.65,16,20,15,0,0,0,10.2,0,35519,12433
149980,79.5,3,2.65,16,47.4,12,0,0,0,15,0,38854,14137
69980,35,1,2.52,9,18.2,9,0,0,0,7,1,23916,11486
535000,107,3,3.1,10,55,10,0,0,0,14.51,0,26226,4928
100000,53.5,2,3,5,33.5,3,0,0,0,8,1,14122,8414
73800,31,1,2.5,9,15.5,3,0,0,0,8,0,35943,10070
100000,54,2,2.54,14,31,7,0,0,0,8.5,0,34160,11725
126000,74.7,3,3.4,5,45.9,2,0,0,0,8.7,0,24940,7240
310000,118,3,3,23,50,5,0,0,0,18,4,40841,12544
65000,23.5,1,2.55,16,10.9,5,0,0,0,5.8,1,36652,15131
104000,61.9,3,2.5,12,42.2,7,0,0,0,7.1,2,50353,16055
106000,46.8,1,2.7,17,21.6,14,0,0,0,10.9,1,14127,14980
65600,32.4,1,2.6,9,17.8,6,0,0,0,6.3,0,36456,10813
138000,47.9,2,3.5,7,27,6,0,0,0,10,0,25651,4225
130000,70,2,2.7,17,41,6,0,0,0,11,2,32480,11931
190000,114.8,5,3,3,86.2,3,0,0,0,7.7,0,22694,2457
73700,44.7,1,2.5,1,23.5,1,0,0,0,15,0,41351,15457
123022.4,66.86,2,2.7,18,32.9,7,0,0,0,11.44,2,18396,16275
95000,45,2,2.55,5,30.5,4,0,0,0,6,1,27488,7756
132000,75,3,3.2,5,55.5,1,0,0,0,6,0,40371,9455
208000,101,4,3,6,66,2,0,0,0,10,0,24004,4571
182000,110.4,2,3.26,4,47,3,0,0,0,30,0,20072,1796
92000,46.2,2,2.8,9,29,4,0,0,0,7.2,2,49574,16655
210000,68,3,3.15,5,48,2,0,0,0,11,0,21695,4671
96800,44,2,2.55,5,28,2,0,0,0,5.5,1,10635,9892
93000,44,2,2.5,9,27,2,0,0,0,6,2,37652,10124
101960,42.5,1,2.6,16,18.3,7,0,0,0,12.5,2,35289,11266
2400000,280,5,4.7,4,162,3,0,0,0,30,0,24680,4247
250000,86,3,2.8,25,47,3,0,0,0,13,5,52192,15686
212000,72,2,3,20,34,3,0,0,0,15,0,39357,10581
67800,34,1,2.6,9,18,1,0,0,0,7,0,45657,16608
119980,62,2,3.5,5,29,1,0,0,0,13,0,25352,6046
377000,110,4,3,6,80,3,0,0,0,11,0,18983,3409
551544,140.7,3,3,11,80.2,3,0,0,0,14.1,0,28282,6941
63800,30.4,1,2.54,9,15.1,9,0,0,0,8.1,0,40235,11167
120000,63.3,2,2.8,16,39.4,16,0,0,0,10.7,0,29066,13365
86000,55,2,2.65,12,27.8,3,0,0,0,8.6,2,30386,11250
112000,60.3,3,2.53,9,43.2,8,0,0,0,6.3,0,17408,12182
94000,40,1,2.75,16,17,2,0,0,0,10,0,28045,12111
108000,57.9,2,2.76,23,32,3,0,0,0,11.8,2,21460,16788
90000,53,2,2.57,10,31,7,0,0,0,9,1,34494,14796
79800,33.2,1,2.5,5,19,5,0,0,0,6,0,10691,11766
124000,55.6,1,3.1,10,23.5,9,0,0,0,15.2,2,15758,11479
89000,28,1,2.5,5,15,3,0,0,0,6,1,20520,6618
59800,31.1,1,2.6,9,15.7,4,0,0,0,8,0,41786,10666
81000,34,1,2.6,9,19.3,3,0,0,0,6.9,0,13873,14211
180000,60.3,2,3.25,5,36.9,4,0,0,0,5.8,4,32302,4662
76000,44,2,2.5,5,28,4,0,0,0,5,0,7208,17384
76000,45.5,2,2.5,5,31.9,5,0,0,0,5.8,0,14031,8582
1140000,174,3,3.2,10,95,6,0,0,0,77,0,31706,4166
94000,55,2,2.8,4,32.8,4,0,0,0,5.7,0,20516,2418
166000,63,2,2.8,13,33,8,0,0,0,12,0,37407,8434
98000,55.5,2,2.7,9,31.3,2,0,0,0,8.4,2,20050,21762
148883.52,71.37,3,2.7,8,36.95,7,0,0,0,21.87,1,53181,19277
110000,59.9,3,2.55,9,39.3,9,0,0,0,6,1,14125,12921
235000,97,2,3.2,6,53.5,3,0,0,0,18,0,24703,2378
164000,71.6,2,2.8,20,38.3,13,0,0,0,13.3,5,20059,21772
152000,79,3,3,4,58,2,0,0,0,8,0,40171,11874
239980,167,5,3.2,6,106,2,0,0,0,30,0,20079,2357
139000,52.2,1,3.88,5,24,1,0,0,0,13,0,23781,3613
70000,31,1,2.55,5,17.5,3,0,0,0,6,1,17360,12134
110000,51,2,2.5,14,30.5,4,0,0,0,8,0,51112,15750
145000,93,3,3.1,3,57.5,3,0,0,0,10.5,0,22351,2802
99800,50,2,2.5,12,31,7,0,0,0,7,1,32840,13349
64000,32,1,2.55,5,18,1,0,0,0,5,0,30838,6044
108000,55.1,1,2.6,23,22,12,0,0,0,9.4,2,49779,14611
96000,53,2,2.65,12,28,12,0,0,0,8.3,2,33863,12182
92000,31.6,1,2.7,17,15.4,10,0,0,0,8.8,2,33564,14616
164000,75,3,2.9,5,52.2,3,0,0,0,9,0,13638,8517
145000,54,2,2.5,12,32,6,0,0,0,10.1,2,33044,14208
186000,94,3,2.77,25,58,22,0,0,0,12,0,33645,13513
172000,65.2,2,2.75,9,31,4,0,0,0,13.4,2,34285,15384
110000,42.6,1,2.76,17,33,5,0,0,0,9.3,2,11752,9659
131000,63,3,2.6,9,40,4,0,0,0,10,1,33792,14093
100000,51.5,2,2.65,12,27.8,11,0,0,0,8.3,0,34636,12010
82000,41.4,1,2.8,18,21,18,0,0,0,12,2,10823,14782
95000,50.4,2,2.6,9,31.4,5,0,0,0,8.3,1,31809,11789
210000,92,3,3.5,5,50,3,0,0,0,17.5,0,24542,4761
200000,80,3,3,6,54,3,0,0,0,7,1,26812,5510
440000,108.3,3,3.15,8,49.1,3,0,0,0,19.7,0,31532,4624
98000,50.7,2,2.5,9,32.3,5,0,0,0,7.1,1,49711,15416
240000,125,7,3.3,6,82,5,0,0,0,24,0,24697,5265
216000,55,2,2.8,10,36.7,9,0,0,0,11,2,15820,8084
78400,35.6,1,2.6,14,20.5,3,0,0,0,7.7,0,13399,13311
92920,40,2,3.8,5,22.6,3,0,0,0,8.5,0,20160,3275
91200,56.4,3,2.5,5,41.2,5,0,0,0,5.7,1,36491,9162
58000,31,1,2.6,9,16,6,0,0,0,8.1,0,31735,8813
95000,49.1,2,2.5,12,30.9,7,0,0,0,7,1,32386,11753
140000,59.3,2,2.7,17,29.2,10,0,0,0,12.6,2,35231,13301
111800,46,2,2.6,10,28.4,9,0,0,0,7,2,33928,12928
106400,52.4,2,2.65,16,31.3,2,0,0,0,17.5,0,33301,13041
99980,40.4,1,3.2,23,20,23,0,0,0,9,2,51459,15468
118000,55.1,3,2.5,5,38.7,1,0,0,0,7,0,11035,10667
126000,66.2,3,2.65,16,42.6,14,0,0,0,10.6,0,29572,11340
96000,46.1,2,2.5,9,28.7,8,0,0,0,7.1,0,51091,16419
138438.18,51.3,1,3.1,16,26.13,6,0,0,0,11.36,0,37407,8434
106000,62,2,2.8,17,30,1,0,0,0,12.5,0,17209,16005
116000,70.5,4,2.5,5,52.9,3,0,0,0,7.3,2,45653,19224
64000,44.62,2,2.5,5,31.3,1,0,0,0,5.49,0,22666,17233
150000,69.9,2,3.27,5,43.6,5,0,0,0,11,0,24369,4725
165000,69.7,3,3,5,48.4,1,0,0,0,8.8,0,12126,8164
127000,72,3,2.55,9,44,4,0,0,0,8,1,35364,13049
98000,36.3,1,2.5,12,19,10,0,0,0,8,1,51848,13846
67000,32,1,2.5,17,16.4,7,0,0,0,9,0,20895,16582
78000,35.6,1,2.5,10,19,1,0,0,0,6.3,0,30922,8294
108000,46.1,2,2.5,9,28.8,5,0,0,0,7.1,2,51221,14513
96000,41.4,3,2.5,5,30,1,0,0,0,5.5,0,11856,12400
74000,38.7,1,2.55,10,15.3,10,0,0,0,10.8,2,14752,15746
75800,39,1,2.83,6,22,2,0,0,0,7,0,21875,14067
136000,36.5,1,3.1,11,13,7,0,0,0,12,0,29189,5838
96000,65.9,3,2.55,9,48.5,8,0,0,0,6.3,0,44855,17093
73500,37.3,1,2.5,16,17.9,14,0,0,0,6.5,2,15343,14139
110000,57.1,3,2.6,6,37.66,2,0,0,0,8.8,0,16360,6432
76290.48,36,1,2.8,4,13,1,0,0,0,12.17,0,44870,21689
310000,82,3,2.75,12,60,12,0,0,0,16,2,30689,7982
258000,112,3,2.8,8,46.5,7,0,0,0,40,1,39945,15228
146940,79.88,3,3,4,49.3,2,0,0,0,10.1,4,44870,20802
135800,66,3,2.65,12,42.1,4,0,0,0,11,0,13991,12787
131000,53.3,2,2.6,16,30,6,0,0,0,8.5,1,10958,13427
151500,69,3,2.7,14,41.2,3,0,0,0,12,0,35455,11356
112000,67.6,3,2.56,6,42.8,1,0,0,0,8.3,0,34101,11562
135980,68.1,2,3.3,5,32,3,0,0,0,20,0,20516,4871
68000,43.7,2,2.5,5,28.18,3,0,0,0,5.06,1,14510,8066
83000,49,4,2.55,5,37,4,0,0,0,5.5,0,12671,12470
130000,56,2,2.7,18,32,6,0,0,0,10,2,34991,11920
63000,30.7,1,2.6,5,15.7,1,0,0,0,7.3,0,19775,15371
80000,50,2,2.5,5,44,1,0,0,0,6,0,7208,17384
300000,98,3,3.4,5,50,3,0,0,0,23,0,21202,1963
198000,86.6,4,2.55,12,55,3,0,0,0,10.4,3,43111,13332
84000,40,1,2.8,5,17,2,0,0,0,10.5,0,48713,16551
64800,33,1,2.5,5,18.4,4,0,0,0,6.5,0,27848,8555
216000,65,2,2.8,17,24,15,0,0,0,23,1,10586,12030
300000,72,2,3.66,5,21.3,5,0,0,0,37.8,0,22990,2445
113400,46.2,2,2.82,18,27.3,1,0,0,0,8.4,0,45596,14296
999000,483.9,7,3.2,6,312.5,4,0,0,0,26.4,0,23079,945
109800,54,2,2.7,12,27.3,10,0,0,0,9.7,1,35340,11371
1447500,169.3,4,3,8,95.4,4,0,0,0,22.5,0,26398,6737
76000,31,1,2.6,9,19,7,0,0,0,7,0,36092,10450
120000,45.5,1,2.8,21,20.1,3,0,0,0,12.5,2,51320,15558
74000,29.2,1,2.56,9,15.2,7,0,0,0,6.7,0,26646,12147
88000,31.5,1,2.5,5,19,3,0,0,0,6,1,42720,8778
102000,64,2,2.8,17,33.6,2,0,0,0,14,0,16295,15092
113000,45,1,8.3,16,19.3,14,0,0,0,8.3,1,13069,10763
128000,70.1,3,2.68,12,42.9,10,0,0,0,11.2,0,13884,15928
90000,38.7,1,2.7,12,20.1,11,0,0,0,10.3,0,37793,12690
63980,26.2,1,2.5,9,16.6,1,0,0,0,4,0,11689,13277
78000,31,1,2.6,24,17,22,0,0,0,8.5,1,49058,14883
1040000,134,3,3.4,8,63,4,0,0,0,30,2,33186,6278
73000,39.4,1,2.55,9,17.1,1,0,0,0,8.1,0,21973,14703
418000,121,4,3.13,6,75,3,0,0,0,14,0,24655,2985
109200,68,2,2.7,17,35,17,0,0,0,17,2,16087,14883
89999.98,38.8,1,2.6,15,20,5,0,0,0,10.1,2,33390,14489
66000,27,1,2.5,9,15.6,8,0,0,0,5,0,9563,10203
200000,75,3,3.2,4,53,1,0,0,0,8.2,0,22755,4246
130000,54,2,2.8,16,39,11,0,0,0,9,2,40350,12053
180000,60,2,3.45,4,32,2,0,0,0,9,0,22461,5768
136000,75,3,2.5,14,47,13,0,0,0,8,1,20797,22509
113800,41.7,2,3.2,5,23,2,0,0,0,7.5,0,23963,3530
90800,38,1,2.65,16,18,2,0,0,0,10,0,20558,22271
62000,32,1,2.55,5,17.4,5,0,0,0,5.7,1,15349,8230
84000,47.2,2,2.5,9,30,6,0,0,0,6,0,50453,14950
130000,59,3,2.5,9,43,7,0,0,0,6,0,14846,8135
103000,48,2,2.6,9,27.4,3,0,0,0,7.2,2,28813,6185
87800,48,2,2.6,9,30,8,0,0,0,8,1,14480,11851
90000,52,2,2.55,9,30,1,0,0,0,9.5,0,26646,12147
100000,38.9,1,2.6,25,17.4,14,0,0,0,9.4,0,15533,14329
178000,93.4,3,2.65,10,33.9,2,0,0,0,14.3,0,33833,14932
270000,115.4,3,2.8,25,54,5,0,0,0,21.5,0,50867,14938
94980,45.7,2,2.5,9,28.3,5,0,0,0,7,0,46277,13906
101000,44,2,2.5,5,28,1,0,0,0,5,0,30331,6358
85000,44,2,2.5,5,30,3,0,0,0,7,0,45169,16556
465800,139.8,3,3,8,78.9,6,0,0,0,18.3,0,36998,9189
63000,28,1,2.5,15,15,15,0,0,0,6.1,2,12892,11225
88000,39.5,1,2.8,16,16,9,0,0,0,12.5,1,43642,9496
87000,44.7,2,2.55,5,29.4,1,0,0,0,5.5,0,45872,14086
89400,32,1,2.7,16,15,7,0,0,0,8,2,14809,13606
350000,144.2,3,2.85,12,78,4,0,0,0,40,1,42312,14015
93800,59.6,3,2.55,9,38.2,5,0,0,0,6.3,0,44855,17093
102000,55.1,2,2.68,12,33,1,0,0,0,10.2,0,35864,11895
112000,61.7,3,2.5,9,42,4,0,0,0,8.2,0,35879,10009
150000,59,3,2.6,9,35,4,0,0,0,6.5,0,18459,13487
338000,220,6,3.5,4,152,4,0,0,0,36,0,20789,2050
88000,40,1,2.7,12,20,9,0,0,0,8.3,0,34726,12163
121700,46.3,1,2.8,16,20.3,7,0,0,0,10.6,0,36480,12062
62000,30,1,2.5,9,15,9,0,0,0,7,0,42270,9229
59000,32.9,1,2.5,4,19.1,3,0,0,0,6,1,21478,23190
118000,40.5,2,2.73,17,31,16,0,0,0,5,4,19901,21613
65400,35.5,1,2.6,9,18.3,3,0,0,0,7.1,0,13327,15919
150000,90,4,2.95,7,59,2,0,0,0,9.2,0,16165,9163
150000,56,2,4,4,34,3,0,0,0,12,0,23106,2647
100000,30,1,3.5,6,18,3,0,0,0,9,0,26960,5076
224000,85,2,2.92,4,48,3,0,0,0,12,0,37499,8731
290000,111,3,2.8,25,65.4,21,0,0,0,12,0,36533,9289
179800,68.4,2,3,15,36,7,0,0,0,10.8,2,38279,11709
105000,42,1,2.8,25,18,4,0,0,0,13,0,44382,16921
133000,56.5,2,2.54,14,32,4,0,0,0,8,2,30199,7571
470000,139.7,3,3.33,6,89.4,5,0,0,0,17.8,0,20220,3336
75000,44.6,2,2.5,5,28.3,1,0,0,0,5.7,0,42658,15162
246000,114,3,2.7,16,58,14,0,0,0,11.4,0,9968,13344
83000,50.41,2,2.5,9,31.1,8,0,0,0,7,1,41954,12168
253300,72,2,2.9,5,36,4,0,0,0,14,0,36813,8572
180000,69.2,3,2.8,4,46.7,4,0,0,0,20,0,21091,672
73800,48.2,4,2.55,6,36.8,4,0,0,0,5.4,0,13115,9397
62000,31,1,2.5,5,17,3,0,0,0,5.5,0,42308,14811
91000,58.1,3,2.5,9,35.9,5,0,0,0,5.9,1,17336,17244
139000,75,2,2.87,4,47,3,0,0,0,7,0,24041,3873
53800,30.6,1,2.55,5,15.8,2,0,0,0,7,0,41114,12046
83400,50.7,2,2.58,9,30.3,6,0,0,0,8.9,1,14365,13161
92000,36.4,1,2.8,17,17.8,11,0,0,0,10.8,0,12537,13777
128000,62,3,2.5,12,40,3,0,0,0,9.5,5,28313,13188
121000,55.8,2,2.5,9,31.3,9,0,0,0,8,0,44602,11238
70000,46,2,2.55,5,31,3,0,0,0,7,1,16875,21183
184000,100,4,3,5,71.5,5,0,0,0,9,1,38809,8069
238000,125,3,3.35,4,77,2,0,0,0,16,0,21390,1053
186600,48,2,3,4,28,4,0,0,0,7.5,0,15016,10822
101000,48,1,2.76,16,23,15,0,0,0,11,0,26437,14071
57900,34.36,1,2.65,24,16.29,11,0,0,0,10.3,2,22089,17417
96000,50.2,2,2.65,12,28.7,1,0,0,0,7.7,0,16117,11360
67400,38.5,1,2.6,12,20,6,0,0,0,10,1,33567,13032
336000,78.8,2,2.9,9,38.8,3,0,0,0,18,0,20031,3232
129600,46,2,2.5,9,28,3,0,0,0,8,0,43316,13496
86000,31.1,1,2.5,5,17,3,0,0,0,6.5,1,39989,9249
148000,72.6,2,3.2,5,42,4,0,0,0,12.6,0,29406,5318
55000,31.4,1,2.5,5,17.7,1,0,0,0,5,0,16479,15482
115000,47.4,1,2.75,25,21.3,3,0,0,0,11.4,2,36614,12135
136000,68,3,2.55,9,42,2,0,0,0,8.2,2,49747,15717
70980,32.8,1,2.6,20,14.3,10,0,0,0,8.5,2,39141,15985
79980,35.6,1,2.5,14,17.5,14,0,0,0,8,0,45138,17861
340000,150,3,3.5,6,99.3,4,0,0,0,16,0,24980,3555
98000,42,1,27.5,24,37.7,19,0,0,0,11,2,42742,9760
220000,61,2,3.05,5,46,2,0,0,0,11,0,22637,4128
76000,30,1,2.7,12,14.7,4,0,0,0,8,1,32263,12010
153800,49,2,2.5,7,31.2,4,0,0,0,7.8,1,26911,5614
116200,44.7,1,2.74,25,16.1,17,0,0,0,13,0,35742,15032
99000,48.2,2,2.65,12,27,7,0,0,0,8.3,5,16384,11627
180000,95,3,3.2,4,59.1,4,0,0,0,11.3,0,9859,13105
121000,38.7,1,2.7,18,18.1,6,0,0,0,11.6,2,30784,6662
111000,41.5,2,2.5,5,27.3,2,0,0,0,5.7,0,15244,8126
82000,44,2,2.5,5,27,2,0,0,0,7,1,46019,18743
179800,97.5,4,3,6,69,5,0,0,0,13,0,24993,5561
319000,90.4,2,3.05,7,40,7,0,0,0,12.8,4,52288,14749
132000,69.7,2,2.7,17,40.3,14,0,0,0,10.6,0,32384,11890
91000,49.4,2,2.5,12,30.9,6,0,0,0,7.5,0,45996,13624
100000,42,1,2.5,5,27.7,4,0,0,0,5.7,0,36238,9948
356000,116,3,2.5,4,80,4,0,0,0,13,0,36914,9110
420000,122,3,2.7,25,70,16,0,0,0,14,2,36827,12348
150000,86,3,2.6,10,57.1,10,0,0,0,9.4,0,18463,17465
54000,31.7,1,2.57,5,17.5,1,0,0,0,5.4,0,42601,11424
109000,59.5,3,2.45,9,38.4,6,0,0,0,5.7,2,45341,16603
178000,60,2,3.1,5,45,3,0,0,0,8,0,22793,2282
89800,44.6,2,2.55,9,28,5,0,0,0,7,0,17153,12639
150000,93.1,4,2.77,4,57.8,2,0,0,0,15,0,21778,6228
284000,178,5,3.3,4,126.6,2,0,0,0,19.4,0,24287,2835
69000,42.1,1,2.56,9,18.6,7,0,0,0,10.9,0,40837,16704
108000,55,3,2.75,5,41,1,0,0,0,6,1,11919,9967
110000,42.8,1,2.75,14,17.12,9,0,0,0,15.7,1,13839,15091
61400,31,1,2.5,5,18,3,0,0,0,7,1,14363,15442
80000,45.2,2,2.5,5,30.3,4,0,0,0,7.4,1,45344,17582
88000,45.5,2,2.5,5,28.2,4,0,0,0,6.4,0,27271,8250
180000,64,2,2.75,14,30.9,11,0,0,0,9,0,34201,14069
99800,62.2,3,2.5,9,39.5,9,0,0,0,9.5,1,14888,16932
76000,44.3,2,2.5,5,28.6,5,0,0,0,6.9,0,42318,11141
250600,130.5,5,3.13,4,95.6,3,0,0,0,12.4,1,24288,2485
84000,42.9,2,2.5,5,27.5,1,0,0,0,6,0,15618,7646
190000,72.6,3,2.77,7,47.9,7,0,0,0,8,0,24357,4924
130000,71.4,2,3,16,38.1,3,0,0,0,12.7,0,25740,14951
176000,73,2,2.8,10,31.3,3,0,0,0,14.8,2,11819,13265
84000,33,1,2.5,9,18.6,6,0,0,0,6.6,0,12675,15267
